25,3.9577484130859375e-05,2.9802322387695312e-05,2.0742416381835938e-05,1.33514404296875e-05,1.2636184692382812e-05,1.1920928955078125e-05,1.4066696166992188e-05,1.4543533325195312e-05,1.5735626220703125e-05,1.4781951904296875e-05,1.4543533325195312e-05,1.2874603271484375e-05,2.8133392333984375e-05,1.2159347534179688e-05,1.811981201171875e-05,1.4066696166992188e-05,1.3828277587890625e-05,1.5020370483398438e-05,1.6450881958007812e-05,2.5272369384765625e-05,1.52587890625e-05,1.2636184692382812e-05,1.6450881958007812e-05,1.33514404296875e-05,1.6689300537109375e-05,1.5735626220703125e-05,1.239776611328125e-05,1.3828277587890625e-05,1.1205673217773438e-05,1.7404556274414062e-05
26,2.6702880859375e-05,1.7404556274414062e-05,1.3589859008789062e-05,1.6450881958007812e-05,1.6927719116210938e-05,1.5497207641601562e-05,1.4066696166992188e-05,2.0503997802734375e-05,2.3603439331054688e-05,1.4781951904296875e-05,1.6689300537109375e-05,1.5020370483398438e-05,1.4066696166992188e-05,1.33514404296875e-05,1.3113021850585938e-05,1.4543533325195312e-05,1.6927719116210938e-05,1.3113021850585938e-05,1.239776611328125e-05,1.71661376953125e-05,1.4781951904296875e-05,1.6689300537109375e-05,1.52587890625e-05,1.3589859008789062e-05,1.6689300537109375e-05,1.3828277587890625e-05,1.3828277587890625e-05,1.71661376953125e-05,1.8358230590820312e-05,1.3113021850585938e-05
27,4.1961669921875e-05,1.9311904907226562e-05,1.6927719116210938e-05,1.5020370483398438e-05,1.3828277587890625e-05,1.4066696166992188e-05,2.3365020751953125e-05,1.33514404296875e-05,1.239776611328125e-05,1.8596649169921875e-05,1.6927719116210938e-05,1.2159347534179688e-05,1.3828277587890625e-05,1.1920928955078125e-05,1.4781951904296875e-05,1.2636184692382812e-05,1.1682510375976562e-05,1.5020370483398438e-05,1.5497207641601562e-05,1.2874603271484375e-05,1.2636184692382812e-05,1.3589859008789062e-05,1.5497207641601562e-05,1.5974044799804688e-05,1.3828277587890625e-05,1.1444091796875e-05,1.5497207641601562e-05,1.3589859008789062e-05,1.3589859008789062e-05,1.33514404296875e-05
28,2.765655517578125e-05,1.8835067749023438e-05,1.6689300537109375e-05,1.5974044799804688e-05,1.5020370483398438e-05,1.52587890625e-05,1.4543533325195312e-05,1.71661376953125e-05,1.621246337890625e-05,1.2636184692382812e-05,1.33514404296875e-05,1.8596649169921875e-05,1.6689300537109375e-05,1.811981201171875e-05,1.7881393432617188e-05,1.2159347534179688e-05,1.71661376953125e-05,1.33514404296875e-05,1.8596649169921875e-05,1.4781951904296875e-05,1.5497207641601562e-05,1.2636184692382812e-05,2.3603439331054688e-05,1.7404556274414062e-05,1.6689300537109375e-05,1.7881393432617188e-05,1.3589859008789062e-05,1.4543533325195312e-05,2.765655517578125e-05,2.0503997802734375e-05
29,2.5510787963867188e-05,1.5974044799804688e-05,2.6464462280273438e-05,1.4066696166992188e-05,1.5497207641601562e-05,1.7404556274414062e-05,1.52587890625e-05,1.4066696166992188e-05,1.4781951904296875e-05,1.5020370483398438e-05,1.1920928955078125e-05,1.811981201171875e-05,1.3828277587890625e-05,1.1920928955078125e-05,1.1444091796875e-05,2.002716064453125e-05,1.8596649169921875e-05,1.4066696166992188e-05,1.5497207641601562e-05,1.33514404296875e-05,1.2874603271484375e-05,1.7881393432617188e-05,3.600120544433594e-05,1.430511474609375e-05,1.2636184692382812e-05,1.5735626220703125e-05,1.2159347534179688e-05,1.7642974853515625e-05,1.7642974853515625e-05,1.5497207641601562e-05
30,2.5272369384765625e-05,2.384185791015625e-05,1.7642974853515625e-05,3.314018249511719e-05,2.3365020751953125e-05,3.1948089599609375e-05,2.2649765014648438e-05,1.9311904907226562e-05,2.0742416381835938e-05,1.5735626220703125e-05,1.33514404296875e-05,1.430511474609375e-05,2.3365020751953125e-05,1.3589859008789062e-05,1.9788742065429688e-05,1.3113021850585938e-05,1.5735626220703125e-05,1.3828277587890625e-05,1.7881393432617188e-05,1.4543533325195312e-05,1.2874603271484375e-05,1.430511474609375e-05,1.9073486328125e-05,1.8358230590820312e-05,1.6450881958007812e-05,1.8596649169921875e-05,1.2636184692382812e-05,1.2636184692382812e-05,1.6689300537109375e-05,1.239776611328125e-05
31,3.0040740966796875e-05,1.6689300537109375e-05,1.9550323486328125e-05,1.6450881958007812e-05,1.5735626220703125e-05,1.7404556274414062e-05,1.5735626220703125e-05,1.71661376953125e-05,2.1219253540039062e-05,1.3113021850585938e-05,1.2636184692382812e-05,1.7404556274414062e-05,1.6689300537109375e-05,1.7642974853515625e-05,1.5020370483398438e-05,1.5735626220703125e-05,1.52587890625e-05,2.574920654296875e-05,1.6689300537109375e-05,1.3113021850585938e-05,1.4781951904296875e-05,2.09808349609375e-05,1.9311904907226562e-05,1.6689300537109375e-05,3.3855438232421875e-05,2.1219253540039062e-05,2.0503997802734375e-05,1.811981201171875e-05,1.7642974853515625e-05,2.0742416381835938e-05
32,2.5510787963867188e-05,1.71661376953125e-05,2.5987625122070312e-05,1.239776611328125e-05,1.4781951904296875e-05,1.7404556274414062e-05,1.2159347534179688e-05,1.430511474609375e-05,1.4066696166992188e-05,1.4781951904296875e-05,1.1205673217773438e-05,1.811981201171875e-05,1.52587890625e-05,1.71661376953125e-05,1.3828277587890625e-05,1.1682510375976562e-05,1.3113021850585938e-05,1.1920928955078125e-05,1.3589859008789062e-05,1.8596649169921875e-05,1.0728836059570312e-05,1.33514404296875e-05,1.7404556274414062e-05,5.7697296142578125e-05,1.5497207641601562e-05,1.71661376953125e-05,1.1682510375976562e-05,1.1444091796875e-05,1.2636184692382812e-05,1.3113021850585938e-05
33,4.792213439941406e-05,2.1696090698242188e-05,1.9550323486328125e-05,1.2874603271484375e-05,1.9788742065429688e-05,2.1696090698242188e-05,1.1444091796875e-05,1.6927719116210938e-05,1.3828277587890625e-05,1.8358230590820312e-05,1.7881393432617188e-05,1.6689300537109375e-05,1.4066696166992188e-05,1.9311904907226562e-05,1.621246337890625e-05,1.3113021850585938e-05,1.5020370483398438e-05,1.9788742065429688e-05,1.430511474609375e-05,1.3589859008789062e-05,1.3113021850585938e-05,1.4066696166992188e-05,1.9073486328125e-05,1.71661376953125e-05,1.1682510375976562e-05,1.1920928955078125e-05,1.8358230590820312e-05,1.2874603271484375e-05,1.239776611328125e-05,1.3589859008789062e-05
34,2.9325485229492188e-05,2.3365020751953125e-05,1.7642974853515625e-05,1.2159347534179688e-05,1.2874603271484375e-05,1.4781951904296875e-05,2.2649765014648438e-05,2.002716064453125e-05,1.9311904907226562e-05,2.0265579223632812e-05,1.2159347534179688e-05,1.6927719116210938e-05,1.2159347534179688e-05,1.6927719116210938e-05,1.2874603271484375e-05,1.5497207641601562e-05,1.239776611328125e-05,1.52587890625e-05,1.52587890625e-05,1.52587890625e-05,1.239776611328125e-05,1.3589859008789062e-05,5.459785461425781e-05,2.6702880859375e-05,1.4543533325195312e-05,1.3589859008789062e-05,1.8596649169921875e-05,1.7642974853515625e-05,1.33514404296875e-05,2.1696090698242188e-05
35,2.5272369384765625e-05,1.4543533325195312e-05,2.0503997802734375e-05,1.33514404296875e-05,1.71661376953125e-05,1.8596649169921875e-05,1.2874603271484375e-05,1.2636184692382812e-05,1.4781951904296875e-05,1.8835067749023438e-05,1.4543533325195312e-05,1.3589859008789062e-05,1.5974044799804688e-05,1.33514404296875e-05,1.5974044799804688e-05,2.4080276489257812e-05,1.2636184692382812e-05,1.4781951904296875e-05,1.3113021850585938e-05,1.430511474609375e-05,1.4543533325195312e-05,1.2636184692382812e-05,2.0742416381835938e-05,1.33514404296875e-05,1.5020370483398438e-05,1.5497207641601562e-05,1.5735626220703125e-05,1.4066696166992188e-05,1.4543533325195312e-05,1.3113021850585938e-05
